special_id,canonical_or_tag,old_verdict,refined_verdict,refined_reason,general_overlap,previous_product_fit_verdict,general_discoverability_note,provenance_note,initial_reason
1180,penis under breasts,NEEDS_REVIEW,KEEP_SPECIAL,penis under breastsはbody-site・object・placement・contactを結合した具体的なsexual visual。Generalの単語/浅いtaxonomyだけでは同じactor/target/topologyを発見できないためKEEP_SPECIAL。,YES,KEEP,General exact canonical=penis_under_breasts; 日本語表示=乳房の下の陰茎; 日本語search=下乳ズリ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。
1186,insertion threshold (meme),NEEDS_REVIEW,NEEDS_REVIEW,insertion threshold (meme)はmeme由来のnamed conceptで、通常のinsertion状態へ一般化できるか不明。,YES,REVIEW,General exact canonical=insertion_threshold_(meme); 日本語表示=挿入閾値（ミーム）; 日本語search=insertion threshold (meme); #64 browse path=(taxonomy pathなし; General検索/overlay経路).,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。
1187,onahole job invitation,NEEDS_REVIEW,KEEP_SPECIAL,onahole job invitationはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=onahole_job_invitation; 日本語表示=onahole job invitation; 日本語search=タグ「onahole job invitation」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1198,after tribadism,NEEDS_REVIEW,KEEP_SPECIAL,after tribadismはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=after_tribadism; 日本語表示=貝合わせの後; 日本語search=磨鲍後; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1203,imminent bukkake,NEEDS_REVIEW,KEEP_SPECIAL,imminent bukkakeはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=imminent_bukkake; 日本語表示=ぶっかけ直前; 日本語search=直前のbukkake; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1204,penis envy,NEEDS_REVIEW,GENERAL_SUFFICIENT_CANDIDATE,penis envyは広い心理・semantic umbrellaで、具体的な行為・body-site・器具・topologyを指定しない。General exact canonical、日本語overlay/search、#64 BODY_PART経路で理解・発見でき、Specialの独立deep-discovery価値は低い。,YES,REVIEW,General exact canonical=penis_envy; 日本語表示=陰茎の格差社会; 日本語search=陰茎の格差社会; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。
1208,imminent threesome,NEEDS_REVIEW,KEEP_SPECIAL,imminent threesomeはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=imminent_threesome; 日本語表示=3人での性行為直前; 日本語search=直前のthreesome; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1217,implied urethral insertion,NEEDS_REVIEW,KEEP_SPECIAL,implied urethral insertionはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=implied_urethral_insertion; 日本語表示=尿道挿入を示唆; 日本語search=尿道挿入を示唆; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1218,inconspicuous sex toy,NEEDS_REVIEW,KEEP_SPECIAL,inconspicuous sex toyは特殊器具の視認性/隠匿状態を含むfetish-specific object。旧Product-Fit REVIEWでもsex toyのdeep-discovery価値を優先する。,YES,REVIEW,General exact canonical=inconspicuous_sex_toy; 日本語表示=目立たない性具; 日本語search=タグ「inconspicuous sex toy」; #64 browse path=OBJECT_PROP.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。
1220,after female ejaculation,NEEDS_REVIEW,KEEP_SPECIAL,after female ejaculationはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=after_female_ejaculation; 日本語表示=女性射精の後; 日本語search=後の女性・ejaculation; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1223,finger on nipple,NEEDS_REVIEW,KEEP_SPECIAL,finger on nippleはbody-site・object・placement・contactを結合した具体的なsexual visual。Generalの単語/浅いtaxonomyだけでは同じactor/target/topologyを発見できないためKEEP_SPECIAL。,YES,KEEP,General exact canonical=finger_on_nipple; 日本語表示=乳首に指; 日本語search=fingerの上の乳首; #64 browse path=ACTION_CONTACT/INTERACTION.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。
1228,dilation insertion,NEEDS_REVIEW,KEEP_SPECIAL,dilation insertionは挿入の深さ/身体状態を指定する特殊概念で、General exact overlapだけではSpecialの発見導線を代替できない。,YES,REVIEW,General exact canonical=dilation_insertion; 日本語表示=拡張挿入; 日本語search=拡張挿入; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。
1231,pussy steam,NEEDS_REVIEW,KEEP_SPECIAL,pussy steamは特殊な身体状態/視覚効果で、単なるbody-partではない。旧Product-Fit REVIEWでも具体的なdeep-discovery対象として残す。,YES,REVIEW,General exact canonical=pussy_steam; 日本語表示=外陰部からの湯気; 日本語search=猫の蒸気; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。
1236,implied after fingering,NEEDS_REVIEW,KEEP_SPECIAL,implied after fingeringはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=implied_after_fingering; 日本語表示=指入れ後を示唆; 日本語search=implied after fingの指輪; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1237,sexualized chibi,NEEDS_REVIEW,KEEP_SPECIAL,sexualized chibiはactor/target・consent・age/role・relationを含むidentity-sensitive context。Generalへ薄めると意味差を失うためKEEP_SPECIAL。,YES,KEEP,General exact canonical=sexualized_chibi; 日本語表示=デフォルメエロ; 日本語search=デフォルメエロ; #64 browse path=STYLE_QUALITY_META.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。
1238,lolidom,NEEDS_REVIEW,KEEP_SPECIAL,lolidomはactor/target・consent・age/role・relationを含むidentity-sensitive context。Generalへ薄めると意味差を失うためKEEP_SPECIAL。,YES,KEEP,General exact canonical=lolidom; 日本語表示=ロリ優位; 日本語search=ロリ趣味; #64 browse path=PERSON_COUNT.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。
1239,shotadom,NEEDS_REVIEW,KEEP_SPECIAL,shotadomはactor/target・consent・age/role・relationを含むidentity-sensitive context。Generalへ薄めると意味差を失うためKEEP_SPECIAL。,YES,KEEP,General exact canonical=shotadom; 日本語表示=ショタおね; 日本語search=ショタおね; #64 browse path=PERSON_COUNT.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。
1240,requesting internal cumshot,NEEDS_REVIEW,KEEP_SPECIAL,requesting internal cumshotはimplied/imminent/after/invitation/gesture等を含む具体的な性的行為variantまたは時間・文脈状態。General exact overlapがあっても、ユーザーが明示選択するSpecial deep-discovery価値を持つ。,YES,KEEP,General exact canonical=requesting_internal_cumshot; 日本語表示=中出しを求める; 日本語search=请求内射; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。
1243,race fetishism,NEEDS_REVIEW,KEEP_SPECIAL,race fetishismはidentity-sensitiveな関係/文脈概念で、一般的なscene/contextへ薄めると対象・意味差を失う。ユーザーが明示選択する深い概念としてSpecialに残す。,YES,KEEP_REFERENCE_ONLY,General exact canonical=race_fetishism; 日本語表示=人種フェティシズム; 日本語search=race・フェティシズム; #64 browse path=(taxonomy pathなし; General検索/overlay経路).,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,race fetishismはidentity-sensitiveな関係/文脈概念で、広いGeneral contextへ正規化すると意味を失う可能性がある。保留。
1244,breeding mount,NEEDS_REVIEW,KEEP_SPECIAL,breeding mountは一般poseではなく、特定body-site/sexual relationを持つcomposition。明示的に選ぶSpecial概念として保持する。,YES,KEEP,General exact canonical=breeding_mount; 日本語表示=擬牝台; 日本語search=擬牝台; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。
1308,gang rape,NEEDS_REVIEW,KEEP_SPECIAL,gang rapeはgangbang等に正規化すると非同意条件とintensityを失う。General overlapの有無ではなく、意味保持のためSpecialに残す。,NO,REVIEW,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEW。gang rapeの非同意条件をgangbang等へ一般化すると意味を失うため、General sufficiencyを判断せず保留。
1577,erect nipplees,NEEDS_REVIEW,NEEDS_REVIEW,erect nippleesは表記誤りとcovered_nipples相当のcanonical/alias意味が衝突する可能性があり、identityを確定するまで保留。,NO,REVIEW,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。,旧Product-Fit REVIEW。表記誤りとcovered_nipples相当のcanonical意味が衝突する可能性があり、alias保持/General移管を定義確認まで保留。
