special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,reverse_audit_verdict,reason,general_discoverability_note,provenance_note
2288,naked overalls,YES,KEEP,KEEP_SPECIAL,naked overallsは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2289,naked ribbon,YES,KEEP,KEEP_SPECIAL,naked ribbonは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2290,naked robe,YES,KEEP,KEEP_SPECIAL,naked robeは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2291,naked scarf,YES,KEEP,KEEP_SPECIAL,naked scarfは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2292,naked sheet,YES,KEEP,KEEP_SPECIAL,naked sheetは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2293,naked shirt,YES,KEEP,KEEP_SPECIAL,naked shirtは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2294,naked suspenders,YES,KEEP,KEEP_SPECIAL,naked suspendersは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2295,naked tabard,YES,KEEP,KEEP_SPECIAL,naked tabardは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2296,nearly naked apron,YES,KEEP,KEEP_SPECIAL,nearly naked apronは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2297,adjusting clothes,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,adjusting clothesは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2298,apron grab,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,apron grabは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2299,clothes grab,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,clothes grabは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2300,clothes on and off,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,clothes on and offは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2301,collar grab,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,collar grabは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2302,collar tug,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,collar tugは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2303,covering ass,YES,KEEP,KEEP_SPECIAL,covering assは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2304,covering breasts,YES,KEEP,KEEP_SPECIAL,covering breastsは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2305,covering crotch,YES,KEEP,KEEP_SPECIAL,covering crotchは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2306,covering privates,YES,KEEP,KEEP_SPECIAL,covering privatesは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2307,dress tug,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,dress tugは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2308,grabbing another's skirt,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,grabbing another's skirtは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2309,necktie grab,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,necktie grabは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2310,nude cover,YES,KEEP,KEEP_SPECIAL,nude coverは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2311,nude modeling,YES,KEEP,KEEP_SPECIAL,nude modelingは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2312,pants rolled up,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,pants rolled upは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2313,shirt tug,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,shirt tugは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2314,skirt rolled up,YES,KEEP,KEEP_SPECIAL,skirt rolled upは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2315,skirt tug,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,skirt tugは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2316,tanlines,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,tanlinesは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2317,wringing clothes,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,wringing clothesは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2318,adult baby,YES,KEEP,KEEP_SPECIAL,adult babyはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2319,diaper,YES,KEEP,KEEP_SPECIAL,diaperは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2320,incest,YES,KEEP,KEEP_SPECIAL,incestはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2321,inseki,YES,KEEP,KEEP_SPECIAL,insekiはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2322,mind control,YES,KEEP,KEEP_SPECIAL,mind controlはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2323,netorare,YES,KEEP,KEEP_SPECIAL,netorareはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2324,reverse netorare,YES,KEEP,KEEP_SPECIAL,reverse netorareはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2325,selfcest,YES,KEEP,KEEP_SPECIAL,selfcestはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2326,twincest,YES,KEEP,KEEP_SPECIAL,twincestはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2327,cheating,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,cheatingは既存Special identity/alias surfaceとしての保持を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2328,ntr,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,ntrは既存Special identity/alias surfaceとしての保持を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2329,dirty talk,YES,KEEP,KEEP_SPECIAL,dirty talkはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2330,nantaimori,YES,KEEP,KEEP_SPECIAL,nantaimoriはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2331,nyotaimori,YES,KEEP,KEEP_SPECIAL,nyotaimoriはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2332,smelling,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,smellingは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。
2333,smelling clothes,YES,KEEP,KEEP_SPECIAL,smelling clothesは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2334,smelling feet,YES,KEEP,KEEP_SPECIAL,smelling feetは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2335,smelling pantyhose,YES,KEEP,KEEP_SPECIAL,smelling pantyhoseは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2336,smelling underwear,YES,KEEP,KEEP_SPECIAL,smelling underwearは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2337,wakamezake,YES,KEEP,KEEP_SPECIAL,wakamezakeはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2338,cuntboy,YES,KEEP,KEEP_SPECIAL,cuntboyは一般語への正規化で身体状態・body-siteの意味を失う具体的概念を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2339,cuntboy with male,YES,KEEP,KEEP_SPECIAL,cuntboy with maleはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2340,full-package futanari,YES,KEEP,KEEP_SPECIAL,full-package futanariは一般語への正規化で身体状態・body-siteの意味を失う具体的概念を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2341,futa with female,YES,KEEP,KEEP_SPECIAL,futa with femaleはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2342,futa with futa,YES,KEEP,KEEP_SPECIAL,futa with futaはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2343,futa with male,YES,KEEP,KEEP_SPECIAL,futa with maleはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2344,futa with newhalf,YES,KEEP,KEEP_SPECIAL,futa with newhalfはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2345,implied futanari,YES,KEEP,KEEP_SPECIAL,implied futanariはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2346,male futanari,YES,KEEP,KEEP_SPECIAL,male futanariは一般語への正規化で身体状態・body-siteの意味を失う具体的概念を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2347,newhalf with female,YES,KEEP,KEEP_SPECIAL,newhalf with femaleはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
2348,newhalf with male,YES,KEEP,KEEP_SPECIAL,newhalf with maleはactor/target・role・consent・implied/intensityを含む独立した性的文脈を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。
