record_kind,source_identity,source_is_general,source_is_special,source_sexual_intent,source_review_status,source_rule_id,source_evidence,runtime_identity,runtime_backing_count,runtime_is_general,runtime_is_special,general_canonicals,special_ids,special_tags,chosen_canonical_tags,collapse_group_size,semantic_classes,review_statuses,membership_status,reconciliation_status
SOURCE_AUTHORITY,penectomy,NO,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,severed_penis,3,YES,YES,severed_penis,1184|1792,penectomy|severed penis,severed_penis,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V41,full human review from V41 fixed candidate set,penis,6,YES,YES,penis,1246|1247|1572|1573|578,cock|cocks|dick|dicks|penis,penis,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis-shaped_tattoo,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,phallic_tattoo,2,YES,YES,phallic_tattoo,1555,penis-shaped tattoo,phallic_tattoo,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis_and_testicles_touching,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv,penis_and_testicles_touching,3,YES,YES,penis_and_testicles_touching,1513|957,penis and testicles touching|testicles and penis touching,penis_and_testicles_touching,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis_doodle,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V105,full semantic review of fixed V105 candidate set,penis_doodle,3,YES,YES,penis_doodle,1168|1565,penis doodle|penis drawing,penis_doodle,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis_drawing,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,penis_doodle,3,YES,YES,penis_doodle,1168|1565,penis doodle|penis drawing,penis_doodle,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis_out,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V60,full semantic review of fixed V60 candidate set,penis_out,3,YES,YES,penis_out,1394|587,penis out|penis outside,penis_out,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis_outside,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,penis_out,3,YES,YES,penis_out,1394|587,penis out|penis outside,penis_out,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,penis_tucking,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,tucked_penis,4,YES,YES,tucked_penis,1421|1422|783,cock-tail|penis tucking|tucked penis,tucked_penis,3,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED|UNCLASSIFIED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,phallic_tattoo,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL,phallic_tattoo,2,YES,YES,phallic_tattoo,1555,penis-shaped tattoo,phallic_tattoo,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,piper_perri_surrounded_(meme),YES,NO,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V119,full semantic review of fixed V119 candidate set,piper_perri_surrounded_(meme),2,YES,YES,piper_perri_surrounded_(meme),1512,orgy is the new black,piper_perri_surrounded_(meme),2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pooping_self,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,defecating_self,2,YES,YES,defecating_self,2762,pooping self,defecating_self,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pov_ass,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,ass_focus,3,YES,YES,ass_focus,2140|2660,ass focus|pov ass,ass_focus,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,public_indecency,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V94,full semantic review of fixed V94 candidate set,public_indecency,3,YES,YES,public_indecency,2151|662,public indecency|public sex,public_indecency,2,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,public_sex,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80,public_indecency,3,YES,YES,public_indecency,2151|662,public indecency|public sex,public_indecency,2,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pussy,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V41,full human review from V41 fixed candidate set,pussy,5,YES,YES,pussy,1248|1249|1574|509,manko|pussy|vagina|vulva,pussy,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pussy_(symbol),NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,omanko_mark,2,YES,YES,omanko_mark,1551,pussy (symbol),omanko_mark,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pussy_jewelry,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V92,full semantic review of fixed V92 candidate set,pussy_jewelry,3,YES,YES,pussy_jewelry,1499|917,pussy jewelry|vaginal jewelry,pussy_jewelry,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pussy_veil,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,pelvic_curtain,2,YES,YES,pelvic_curtain,1285,pussy veil,pelvic_curtain,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,red_butt,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,spanked,4,YES,YES,spanked,1934|2689|2690,red butt|slap mark on ass|spanked,spanked,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,revealing_clothes,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_OVERLAP_CLOTHING_EXPOSURE_V39,full human review of fixed 83-row overlap clothing-exposure cluster,revealing_clothes,3,YES,YES,revealing_clothes,2116|2776,revealing clothes|slutty clothing,revealing_clothes,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,rope,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_OBJECT_PROP_V26,full human review of all 161 General-only OBJECT_PROP identities; candidate and boundary policies are fixed external review artifacts,rope,2,YES,YES,rope,2652,ropes,rope,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,rope_bondage,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V51,full human review of fixed V51 candidate set,shibari,4,YES,YES,shibari,1929|1942|2669,rope bondage|ropebondage|shibari,shibari,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,ropebondage,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,shibari,4,YES,YES,shibari,1929|1942|2669,rope bondage|ropebondage|shibari,shibari,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,ropes,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,rope,2,YES,YES,rope,2652,ropes,rope,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,rori,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V94,full semantic review of fixed V94 candidate set,loli,3,YES,YES,loli,1576|722,loli|rori,loli,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,severed_penis,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V35,full human review of fixed 66-row research source V35; external review policy,severed_penis,3,YES,YES,severed_penis,1184|1792,penectomy|severed penis,severed_penis,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,sex_change,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80,genderswap,2,YES,YES,genderswap,1288,sex change,genderswap,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,sexually_suggestive,YES,NO,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_PATHLESS_V23_BOUNDARY,full human review of 14 v23 learned-risk boundary identities; fixed review policy,sexually_suggestive,2,YES,YES,sexually_suggestive,2728,innuendo,sexually_suggestive,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,shibari,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V50,full human review of fixed V50 candidate set,shibari,4,YES,YES,shibari,1929|1942|2669,rope bondage|ropebondage|shibari,shibari,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,shirt_open,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,open_shirt,2,YES,YES,open_shirt,2279,shirt open,open_shirt,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,side_boob,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,sideboob,5,YES,YES,sideboob,2173|2639|2640|2641,side boob|side boobs|sideboob|sideboobs,sideboob,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,side_boobs,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,sideboob,5,YES,YES,sideboob,2173|2639|2640|2641,side boob|side boobs|sideboob|sideboobs,sideboob,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,sideboob,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V104,full semantic review of fixed V104 candidate set,sideboob,5,YES,YES,sideboob,2173|2639|2640|2641,side boob|side boobs|sideboob|sideboobs,sideboob,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,sideboobs,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,sideboob,5,YES,YES,sideboob,2173|2639|2640|2641,side boob|side boobs|sideboob|sideboobs,sideboob,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,sit_on_face,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,sitting_on_face,5,YES,YES,sitting_on_face,129|139|140|1644,face sitting|facesitting|sit on face|sitting on face,sitting_on_face,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,sitting_on_face,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V56,full semantic review of fixed V56 candidate set,sitting_on_face,5,YES,YES,sitting_on_face,129|139|140|1644,face sitting|facesitting|sit on face|sitting on face,sitting_on_face,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,slap_mark_on_ass,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,spanked,4,YES,YES,spanked,1934|2689|2690,red butt|slap mark on ass|spanked,spanked,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,slutty_clothing,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,revealing_clothes,3,YES,YES,revealing_clothes,2116|2776,revealing clothes|slutty clothing,revealing_clothes,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,smelling_pantyhose,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_003_review_v1.csv,smelling_pantyhose,3,YES,YES,smelling_pantyhose,2335|2726,pantyhose sniffing|smelling pantyhose,smelling_pantyhose,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,spanked,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V50,full human review of fixed V50 candidate set,spanked,4,YES,YES,spanked,1934|2689|2690,red butt|slap mark on ass|spanked,spanked,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,stand_and_carry,NO,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,suspended_congress,3,YES,YES,suspended_congress,133|135,stand and carry|suspended congress,suspended_congress,2,NON_SEXUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,strip,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,undressing,6,YES,YES,undressing,2059|2779|2780|2782|2785,strip|stripping|taking off clothes|undress|undressing,undressing,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,stripping,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,undressing,6,YES,YES,undressing,2059|2779|2780|2782|2785,strip|stripping|taking off clothes|undress|undressing,undressing,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,suspended_congress,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V103,full semantic review of fixed V103 candidate set,suspended_congress,3,YES,YES,suspended_congress,133|135,stand and carry|suspended congress,suspended_congress,2,NON_SEXUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,taking_off_clothes,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,undressing,6,YES,YES,undressing,2059|2779|2780|2782|2785,strip|stripping|taking off clothes|undress|undressing,undressing,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tape_maebari,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V96,full semantic review of fixed V96 candidate set,tape_maebari,3,YES,YES,tape_maebari,2416|2608,tape maebari|tape on pussy,tape_maebari,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tape_on_pussy,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,tape_maebari,3,YES,YES,tape_maebari,2416|2608,tape maebari|tape on pussy,tape_maebari,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,teabagging,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,testicles_on_face,4,YES,YES,testicles_on_face,1516|1683|960,teabagging|teabagging (sexual)|testicles on face,testicles_on_face,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,teabagging_(sexual),NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,testicles_on_face,4,YES,YES,testicles_on_face,1516|1683|960,teabagging|teabagging (sexual)|testicles on face,testicles_on_face,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tentacle_censor,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,convenient_tentacle,3,YES,YES,convenient_tentacle,1864|2628,convenient tentacle|tentacle censor,convenient_tentacle,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tentacles_on_male,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V58,full semantic review of fixed V58 candidate set,tentacles_on_male,3,YES,YES,tentacles_on_male,1850|2585,tentacles on male|tentacles with male,tentacles_on_male,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tentacles_with_male,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,tentacles_on_male,3,YES,YES,tentacles_on_male,1850|2585,tentacles on male|tentacles with male,tentacles_on_male,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,testicles,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V41,full human review from V41 fixed candidate set,testicles,3,YES,YES,testicles,2039|2043,balls|testicles,testicles,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,testicles_and_penis_touching,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,penis_and_testicles_touching,3,YES,YES,penis_and_testicles_touching,1513|957,penis and testicles touching|testicles and penis touching,penis_and_testicles_touching,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,testicles_on_face,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V55,full semantic review of fixed V55 candidate set,testicles_on_face,4,YES,YES,testicles_on_face,1516|1683|960,teabagging|teabagging (sexual)|testicles on face,testicles_on_face,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tied_up,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,tied_up_(nonsexual),2,YES,YES,tied_up_(nonsexual),1954,tied up,tied_up_(nonsexual),2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tied_up_(nonsexual),YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V82,full semantic review of fixed V82 candidate set,tied_up_(nonsexual),2,YES,YES,tied_up_(nonsexual),1954,tied up,tied_up_(nonsexual),2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tits,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,breasts,6,YES,YES,breasts,2170|2631|2632|2633|2784,boobs|breast|breasts|oppai|tits,breasts,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,top-down-bottom-up,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,top-down_bottom-up,7,YES,YES,top-down_bottom-up,134|1610|1611|1612|1613|1614,ass-up head-down|face down ass up|face-down ass-up|top down bottom up|top-down bottom-up|top-down-bottom-up,top-down_bottom-up,6,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,top-down_bottom-up,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V104,full semantic review of fixed V104 candidate set,top-down_bottom-up,7,YES,YES,top-down_bottom-up,134|1610|1611|1612|1613|1614,ass-up head-down|face down ass up|face-down ass-up|top down bottom up|top-down bottom-up|top-down-bottom-up,top-down_bottom-up,6,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,top/bottom_dynamic_annotated,YES,NO,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_REVIEW_V10_RELATIONSHIP_BOUNDARY,canonical concept naturally spans ordinary relationship/ship dynamic annotation and sexual-role context,top/bottom_dynamic_annotated,3,YES,YES,top/bottom_dynamic_annotated,1539|1542,bottom (sexual preference)|top (sexual preference),top/bottom_dynamic_annotated,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,top_(sexual_preference),NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,top/bottom_dynamic_annotated,3,YES,YES,top/bottom_dynamic_annotated,1539|1542,bottom (sexual preference)|top (sexual preference),top/bottom_dynamic_annotated,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,top_down_bottom_up,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,top-down_bottom-up,7,YES,YES,top-down_bottom-up,134|1610|1611|1612|1613|1614,ass-up head-down|face down ass up|face-down ass-up|top down bottom up|top-down bottom-up|top-down-bottom-up,top-down_bottom-up,6,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
