row_id,canonical_tag,post_count,display_ja,search_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-007404,anabel_(pokemon),406,リラ,リラ,FIX_BOTH,anabel (pokemon),ハンリラ | リラ(トレーナー) | リラハン,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-007413,lily_(ender_lilies),406,リリィ（ENDER LILIES）,リリィ（ENDER LILIES）,FIX_BOTH,lily (ender lilies),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007420,thanatos_(hades),406,タナトス（Hades）,タナトス（Hades）,FIX_BOTH,thanatos (hades),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007426,fighter_(7th_dragon),405,ファイター（セブンスドラゴン）,ファイター（セブンスドラゴン）,FIX_BOTH,fighter (7th dragon),ファイター,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-007432,raising_heart_(standby_mode),405,レイジングハート（スタンバイモード）,レイジングハート（スタンバイモード）,FIX_BOTH,レイジングハート（standby mode）,スタンバイモード,BLANK_ACCEPTED_TRUSTED_BASE_WITH_SOURCE_SEARCH,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant + strong Japanese source evidence,注記なしAccepted。表示は検証済み本体名＋canonical variantへ統一し、強い日本語証拠だけ検索に保持。,PROPOSED
I70-007440,jayce_(league),404,ジェイス（League of Legends）,ジェイス,FIX_BOTH,jayce (league),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007441,lycanroc_(midday),404,ルガルガン（まひるのすがた）,ルガルガン（まひるのすがた）,FIX_BOTH,ルガルガン（midday）,まひるのすがた,BLANK_ACCEPTED_TRUSTED_BASE_WITH_SOURCE_SEARCH,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant + strong Japanese source evidence,注記なしAccepted。表示は検証済み本体名＋canonical variantへ統一し、強い日本語証拠だけ検索に保持。,PROPOSED
I70-007444,mammon_(umineko),404,マモン（うみねこ）,マモン（うみねこ）,FIX_BOTH,mammon (umineko),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007462,udin_(kureiji_ollie),403,ウディン（クレイジー・オリー）,ウディン（クレイジー・オリー）,FIX_BOTH,udin (kureiji ollie),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007464,artoria_caster_(swimsuit_berserker)_(second_ascension)_(fate),402,アルトリア・キャスター（水着・第二再臨）,アルトリア・キャスター（水着・第二再臨）,FIX_BOTH,artoria caster (swimsuit berserker) (second ascension) (fate),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007465,bowser_jr.,402,クッパJr.,クッパJr.,FIX_BOTH,bowser jr.,クッパJr,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-007512,anby_demara_(silver_soldier),398,0号・アンビー,0号・アンビー,FIX_BOTH,アンビー・デマラ（silver soldier）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-007513,brigitte_(overwatch),398,ブリギッテ,ブリギッテ,FIX_BOTH,brigitte (overwatch),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007514,cu_chulainn_alter_(third_ascension)_(fate),398,クー・フーリン〔オルタ〕（第三再臨）,クー・フーリン〔オルタ〕（第三再臨）,FIX_BOTH,cu chulainn alter (third ascension) (fate),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007614,miyu_edelfelt_(beast_style),392,ビースト美優,ビースト美優,FIX_BOTH,美遊・エーデルフェルト（beast style）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-007650,vice-versa_(skullgirls),390,バイス・バーサ,バイス・バーサ,FIX_BOTH,vice-versa (skullgirls),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007664,saber_alter_(final_ascension),389,セイバーオルタ（最終再臨）,セイバーオルタ（最終再臨）,FIX_BOTH,アルトリア・オルタ（final ascension）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-007751,hatsune_miku_(ichi_no_sakura_oka),383,壱ノ桜・桜花,壱ノ桜・桜花,FIX_BOTH,初音ミク（ボーカロイド）（ichi no sakura oka）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,AUDIT_FIX_DISPLAY; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-007792,nekomusume_(gegege_no_kitarou_5),381,5期猫娘,5期猫娘,FIX_BOTH,ねこ娘（gegege no kitarou 5）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-007950,nori_(hidamari_sketch),372,乃莉,乃莉,FIX_BOTH,nori (hidamari sketch),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-007971,shaymin_(sky),371,スカイフォルム,スカイフォルム,FIX_BOTH,シェイミ（sky）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009011,tanino_gimlet_(embodiment_of_keravnos)_(umamusume),318,タニノギムレット（身に纏うケラヴノス）,タニノギムレット（身に纏うケラヴノス）,FIX_BOTH,タニノギムレット（embodiment of keravnos）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009012,toki_(abi-eshuh)_(blue_archive),318,飛鳥馬トキ（アビ・エシュフ）,飛鳥馬トキ（アビ・エシュフ）,FIX_BOTH,飛鳥馬トキ（abi-eshuh）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009022,fudou_akio,317,不動明王,不動明王,FIX_BOTH,fudou akio,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009025,mash_kyrielight_(swimsuit_of_perpetual_summer_ver.02),317,マシュ・キリエライト（常夏の水着Ver.02）,マシュ・キリエライト（常夏の水着Ver.02）,FIX_BOTH,mash kyrielight (swimsuit of perpetual summer ver.02),常夏の水着Ver.02,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009038,impostor_(among_us),316,インポスター,インポスター,FIX_BOTH,impostor (among us),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009039,mihara_(nikke),316,ミハラ,ミハラ,FIX_BOTH,mihara (nikke),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009046,super_sass_(girls'_frontline),316,Super SASS（ドールズフロントライン）,Super SASS（ドールズフロントライン）,FIX_BOTH,super sass (girls' frontline),SuperSASS(ドールズフロントライン),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009056,chiron_(fate),315,ケイローン,ケイローン,FIX_BOTH,chiron (fate),ケイローン(Fate),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009059,dark_matter_(kirby),315,ダークマター,ダークマター,FIX_BOTH,dark matter (kirby),ダークマター(カービィ) | リアルダークマター,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009066,leo/need_miku,315,初音ミク（Leo/need）,初音ミク（Leo/need）,FIX_BOTH,leo/need miku,レオニミク,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009067,locusta_(fate),315,ロクスタ,ロクスタ,FIX_BOTH,locusta (fate),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009069,loremaster_(helltaker),315,ロアマスター,ロアマスター,FIX_BOTH,loremaster (helltaker),ロアマスター(Helltaker),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009086,yamada_(project_tokyo_dolls),315,ヤマダ,ヤマダ,FIX_BOTH,yamada (project tokyo dolls),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009089,famine_devil_(chainsaw_man),314,飢餓の悪魔,飢餓の悪魔,FIX_BOTH,famine devil (chainsaw man),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009092,john_lackland_(fate),314,ジョン・ラックランド,ジョン・ラックランド,FIX_BOTH,john lackland (fate),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009112,floette_(eternal),313,フラエッテ（えいえんのはな）,フラエッテ（えいえんのはな）,FIX_BOTH,フラエッテ（eternal）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009115,gimmighoul_(roaming),313,コレクレー（とほフォルム）,コレクレー（とほフォルム）,FIX_BOTH,gimmighoul (roaming),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009122,mantis_(marvel),313,マンティス,マンティス,FIX_BOTH,mantis (marvel),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009126,peanuts-kun,313,ピーナッツくん,ピーナッツくん,FIX_BOTH,peanuts-kun,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009132,ukraine_(hetalia),313,ウクライナ,ウクライナ,FIX_BOTH,ukraine (hetalia),とばっちり子,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009138,zen'in_naoya,313,禪院直哉,禪院直哉,FIX_BOTH,zen'in naoya,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009141,gris_(go!_go!_gris!),312,グリス,グリス,FIX_BOTH,gris (go! go! gris!),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009148,live_twin_ki-sikil,312,Live☆Twin キスキル,Live☆Twin キスキル,FIX_BOTH,live twin ki-sikil,Live☆Twinキスキル | キスキル | キスキル(遊戯王),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009157,unicorn_(long-awaited_date)_(azur_lane),312,ユニコーン（憧れの遊園地）,ユニコーン（憧れの遊園地）,FIX_BOTH,ユニコーン（アズールレーン）（long-awaited date）,憧れの遊園地,BLANK_ACCEPTED_TRUSTED_BASE_WITH_SOURCE_SEARCH,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant + strong Japanese source evidence,注記なしAccepted。表示は検証済み本体名＋canonical variantへ統一し、強い日本語証拠だけ検索に保持。,PROPOSED
I70-009164,anila_(summer)_(granblue_fantasy),311,アニラ（水着）,アニラ（水着）,FIX_BOTH,アニラ（summer）,夏色の羊神,BLANK_ACCEPTED_TRUSTED_BASE_WITH_SOURCE_SEARCH,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant + strong Japanese source evidence,注記なしAccepted。表示は検証済み本体名＋canonical variantへ統一し、強い日本語証拠だけ検索に保持。,PROPOSED
I70-009165,aria_wintermint,311,アリア・ウィンターミント,アリア・ウィンターミント,FIX_BOTH,aria wintermint,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009167,filian_(vtuber),311,フィリアン,フィリアン,FIX_BOTH,filian (vtuber),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009171,megumi_(girls_und_panzer),311,メグミ,メグミ,FIX_BOTH,megumi (girls und panzer),バミューダ三姉妹 | メグミ(GuP) | 大学選抜チーム,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009176,passenger_(arknights),311,パッセンジャー,パッセンジャー,FIX_BOTH,passenger (arknights),パッセンジャー(アークナイツ),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009201,richeh_(tongari_boushi_no_atelier),310,リチェ,リチェ,FIX_BOTH,richeh (tongari boushi no atelier),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009223,nagumo_haruya,309,南雲晴矢,南雲晴矢,FIX_BOTH,nagumo haruya,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009228,sharkry_(girls'_frontline_2),309,シャークリー,シャークリー,FIX_BOTH,sharkry (girls' frontline 2),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009237,euryale_(third_ascension)_(fate),308,エウリュアレ（第三再臨）,エウリュアレ（第三再臨）,FIX_BOTH,euryale (third ascension) (fate),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009239,gotland_(2020_race_queen)_(kancolle),308,ゴトランド（2020レースクイーン）,ゴトランド（2020レースクイーン）,FIX_BOTH,ゴトランド（2020 race queen）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009243,junkrat_(overwatch),308,ジャンクラット,ジャンクラット,FIX_BOTH,junkrat (overwatch),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009254,samurai_(7th_dragon_series),308,サムライ（セブンスドラゴン）,サムライ（セブンスドラゴン）,FIX_BOTH,samurai (7th dragon series),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009256,curren_chan_(ma_cherie_of_the_new_moon)_(umamusume),307,カレンチャン（朔月のマ・シェリ）,カレンチャン（朔月のマ・シェリ）,FIX_BOTH,カレンチャン（ウマ娘）（ma cherie of the new moon）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009285,male_morgan_(fire_emblem),306,マーク（男）,マーク（男）,FIX_BOTH,male morgan (fire emblem),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009293,siberian_tiger_(kemono_friends),306,アムールトラ,アムールトラ,FIX_BOTH,siberian tiger (kemono friends),アムールトラ(けものフレンズ),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009315,orion_(bear)_(fate),305,オリオン,オリオン,FIX_BOTH,orion (bear) (fate),オリオン(Fate),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009320,special_week_(hopp'n_happy_heart)_(umamusume),305,スペシャルウィーク（ほっぴん♪ビタミンハート）,スペシャルウィーク（ほっぴん♪ビタミンハート）,FIX_BOTH,スペシャルウィーク（ウマ娘）（hopp'n happy heart）,,BLANK_ACCEPTED_TRUSTED_BASE_NO_JA_EVIDENCE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,注記なしAcceptedかつvariant日本語の強い証拠なし。検証済み本体名＋canonical variantへ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009327,yohane_bonaventura,305,ヨハネ・ボナヴェントゥーラ,ヨハネ・ボナヴェントゥーラ,FIX_BOTH,yohane bonaventura,ヨハネ·ボナヴェントゥーラ,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009331,crowley_(good_omens),304,クロウリー,クロウリー,FIX_BOTH,crowley (good omens),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009343,male_shez_(fire_emblem),304,シェズ（男）,シェズ（男）,FIX_BOTH,male shez (fire emblem),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009357,belgium_(hetalia),303,ベルギー,ベルギー,FIX_BOTH,belgium (hetalia),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009372,narwhal_(kemono_friends),303,イッカク,イッカク,FIX_BOTH,narwhal (kemono friends),イッカク(けものフレンズ),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009384,chat_noir,302,シャノワール,シャノワール,FIX_BOTH,chat noir,シャノワ | シャノワール(レディバグ),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009386,eiscue_(ice),302,コオリッポ（アイスフェイス）,コオリッポ（アイスフェイス）,FIX_BOTH,eiscue (ice),,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009435,tora_(xenoblade_2),301,トラ,トラ,FIX_BOTH,tora (xenoblade 2),トラ(ゼノブレイド2),BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
I70-009442,geralt_of_rivia,300,リヴィアのゲラルト,リヴィアのゲラルト,FIX_BOTH,geralt of rivia,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009449,kudou_fuyuka,300,久遠冬花,久遠冬花,FIX_BOTH,kudou fuyuka,,BLANK_ACCEPTED_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no strong Japanese evidence; blank semantic note,注記も強い日本語証拠もないため、低影響行はcanonical表示へ戻し未裏付け日本語検索語も除去。,PROPOSED
I70-009450,magical_mirai_miku_(2018),300,初音ミク（マジカルミライ2018）,初音ミク（マジカルミライ2018）,FIX_BOTH,magical mirai miku (2018),マジカルミライ2018,BLANK_ACCEPTED_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,current Japanese display unsupported; strong Japanese evidence exists only as alternate source term,表示はcanonicalへ戻し、保存済みの強い日本語証拠のみ検索語として残す。,PROPOSED
