row_id,canonical_tag,post_count,display_ja,search_ja,audit_bucket,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-046580,masoq,552,masoq,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047084,j@ck,495,j@ck,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047380,luke_(b10a3123m),468,luke (b10a3123m),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047582,yagami_(mukage),449,yagami (mukage),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047626,jk_arts,445,jk arts,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047777,keita_naruzawa,434,keita naruzawa,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047808,kurono_yuzuko,432,kurono yuzuko,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047856,wewe,429,wewe,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-047985,ruteko_(ruko220),420,ruteko (ruko220),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048209,4shi,404,4shi,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048358,inunoko.,396,inunoko.,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048409,elliemaplefox,392,elliemaplefox,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048507,raichiyo33,388,raichiyo33,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048543,tomatto_(@ma!),385,tomatto (@ma!),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048559,speh,384,speh,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048672,flaw_eight,377,flaw eight,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048696,otokucha,376,otokucha,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048729,kaidou_j1,374,kaidou j1,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048746,bucchake_(asami),373,bucchake (asami),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048752,h2o_(ddks2923),373,h2o (ddks2923),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048763,aochoku,372,aochoku,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048765,david_revoy,372,david revoy,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048965,songchuan_li,363,songchuan li,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-048989,ruka_(blueplus84),362,ruka (blueplus84),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-049012,suteruko,361,suteruko,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-049158,katsuwo_(cr66g),354,katsuwo (cr66g),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-049427,wass_nonnam,342,wass nonnam,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-049695,chocosong,329,chocosong,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-049749,uyama_hajime,328,uyama hajime,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-050245,nyanmaru,309,nyanmaru,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-050969,otokakoto,287,otokakoto,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-051289,kanro_149,278,kanro 149,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-053350,aonoji,231,aonoji,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-053640,isu_(is88),226,isu (is88),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-053795,zattape,224,zattape,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-053933,jnt,221,jnt,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-053992,fukusuke_hachi-gou,220,fukusuke hachi-gou,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-054252,godees,216,godees,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-054695,head_cha_la,209,head cha la,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-054831,dimos_(dawn_1945),207,dimos (dawn 1945),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-055412,azusa_(azusa0325),199,azusa (azusa0325),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-056323,funifuchan,187,funifuchan,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-056678,buchi_(qooo003),183,buchi (qooo003),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-056761,e-note,182,e-note,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-057071,oda32t,179,oda32t,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-057278,yumesaki_eden,177,yumesaki eden,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-057952,qinglai_haiji,170,qinglai haiji,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-057955,reirou_(chokoonnpu),170,reirou (chokoonnpu),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-058149,nikishiko,168,nikishiko,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-058748,im_(badmasa),162,im (badmasa),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-059708,shinki_(shinki59),154,shinki (shinki59),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-059836,tewarusa,153,tewarusa,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-059972,vrkdh,152,vrkdh,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-060108,aoneco,150,aoneco,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-060562,komeko_(strikek-lvvjm27),147,komeko (strikek-lvvjm27),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-060627,xiang_yu_pai,147,xiang yu pai,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-060649,black_cat03,146,black cat03,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-061268,milkchaotea,142,milkchaotea,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-061432,simuyutou,141,simuyutou,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-062183,73sitimi,135,73sitimi,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-062238,kazukingu,135,kazukingu,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-062601,niko_kusa,133,niko kusa,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-062646,takano_suzu,133,takano suzu,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-063144,arayuki_(sakurafubuki),129,arayuki (sakurafubuki),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-063194,kuroume_(aihikarikuroume24),129,kuroume (aihikarikuroume24),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-063385,m1rimorinku,128,m1rimorinku,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-063550,kelinch1,127,kelinch1,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-063853,dalanxia,125,dalanxia,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-064212,blackstick128,123,blackstick128,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-064392,aimpoleume,122,aimpoleume,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-064670,misuta710,121,misuta710,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-064707,rain_(tonight_862),121,rain (tonight 862),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-065720,takki_(takkiko),116,takki (takkiko),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-065757,akesaka_iku,115,akesaka iku,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-065792,hal_aluha,115,hal aluha,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-065890,qingci,115,qingci,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-066168,asagiri_ai,113,asagiri ai,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-066471,leorlontyan,112,leorlontyan,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-067088,gurei_(streaper42846),109,gurei (streaper42846),,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-067178,potacure,109,potacure,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-067823,kutsuwada_on,106,kutsuwada on,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-068509,kashikahaya,103,kashikahaya,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-068573,organ3432,103,organ3432,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-069319,nana_illust,100,nana illust,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-069353,potatopenggu,100,potatopenggu,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-069438,adachi_fumio,99,adachi fumio,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-069469,ddingyong,99,ddingyong,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-069740,gekisum,98,gekisum,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-069770,jgeorgedrawz,98,jgeorgedrawz,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-070277,dainana_sugune,96,dainana sugune,,ACCEPTED_CLEAN_SAMPLE,,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
