"row_id","canonical_tag","post_count","display_ja","search_ja","prior_audit_verdict","audit_verdict","proposed_display_ja","proposed_search_ja","reason_code","confidence","evidence_refs","audit_note","approval_status"
"I70-044443","tani_takeshi","3932","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044447","pageratta","3572","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044480","kirisawa_juuzou","2669","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044493","kato_takuji","2489","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044504","avogado6","2396","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044604","piromizu","1708","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044627","murakami_suigun","1640","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044633","asanagi","1628","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044643","satou_kuuki","1609","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044773","misaki_kurehito","1313","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044800","yamashita_shun'ya","1274","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044807","mikeou","1267","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044863","riichu","1195","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044899","haimura_kiyotaka","1153","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044964","sakurazawa_izumi","1079","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044978","ominaeshi_(takenoko)","1064","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-044991","nanao_naru","1057","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045000","shirabi","1050","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045013","40hara","1038","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045040","nishieda","1022","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045054","murata_range","1011","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045057","muririn","1008","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045092","sugimori_ken","985","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045098","wada_arco","980","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045513","miyasu_risa","774","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045529","eretto","768","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045561","satou_shouji","757","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-045567","kozaki_yuusuke","755","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-046546","shigatake","557","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-047552","tokumi_yuiko","452","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-048498","choborau_nyopomi","388","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050191","sugina_miki","311","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050545","yamamoto_kazue","300","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050694","nanase_aoi","295","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050715","chikotam","294","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050744","taka-michi","294","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050763","komatsuzaki_rui","293","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-050860","nana_kagura","290","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-051159","kawarajima_kou","281","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-051168","monokubo","281","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-051267","ponkan_8","279","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-051764","nyoijizai","265","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-052320","dowman_sayman","252","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053016","nekobayashi","238","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053157","fujieda_miyabi","235","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053167","matsuo_yuusuke","235","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053233","suzuragi_karin","234","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053246","annindoufu_(oicon)","233","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053267","katou_itsuwa","233","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053286","ueda_metawo","233","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053442","tsukasa_jun","230","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053479","nakajima_atsuko","229","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053563","takayama_toshiaki","228","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053568","yoshinari_you","228","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053664","seo_kouji","226","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-053914","amano_kozue","221","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054140","minazuki_suu","218","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054195","mikami_mika","217","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054200","nagimiso","217","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054216","sumeragi_hamao","217","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054223","tsuchibayashi_makoto","217","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054341","taniguchi_jun'ichirou","215","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054378","fujishima_kousuke","214","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054422","azuma_kiyohiko","213","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054448","ogura_eisuke","213","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054533","yoshida_akihiko","212","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-054556","haruba_negi","211","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055187","yokoyari_mengo","203","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055539","takenashi_eri","198","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055687","takahashi_rumiko","196","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055712","ikeno_daigo","195","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055801","misakura_nankotsu","194","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055888","saeki_shun","193","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055900","tanaka_kunihiko","193","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-055952","nomura_tetsuya","192","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056004","kagesaki_yuna","191","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056057","yamada_koutarou","191","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056087","higashiyama_shou","190","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056199","okazaki_takeshi","189","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056276","nakamura_kanko","188","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056296","suzunosuke_(sagula)","188","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056325","hagiya_kaoru","187","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056336","kinutani_yutaka","187","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056361","nishigori_atsushi","187","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056418","kaneko_hiraku","186","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056504","hyogonosuke","185","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-056671","afuro","183","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-057256","robina","177","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-057414","nanaka_mai","175","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-057559","yuuki_nobuteru","174","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-057618","nekonyan","173","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-057749","shindol","172","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-058000","fujimori_shiki","169","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
